Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal)
23,Male,88.7,1.78,184.0,159.0,85.0,0.83,Mixed,24.7,4.6,2,Beginner,28.1,8.0,0.7474747474747475,5.97979797979798,440.2
34,Male,95.2,1.81,184.0,147.0,77.0,1.18,Cardio,29.6,3.2,2,Beginner,29.0,7.0,0.6542056074766355,4.579439252336448,514.4
54,Female,49.5,1.66,171.0,125.0,68.0,1.27,Yoga,24.7,4.6,5,Advanced,18.0,3.0,0.5533980582524272,1.6601941747572817,104.4
35,Female,65.4,1.79,186.0,134.0,70.0,1.21,Yoga,18.8,4.2,5,Advanced,20.5,3.0,0.5517241379310345,1.6551724137931034,131.0
43,Female,66.5,1.69,173.0,156.0,58.0,1.12,HIIT,18.9,3.7,4,Advanced,23.4,9.5,0.8521739130434782,8.095652173913043,603.0
33,Male,51.0,1.53,192.0,160.0,65.0,1.27,Mixed,15.2,5.0,7,Expert,21.9,8.0,0.7480314960629921,5.984251968503937,387.6
25,Female,73.6,1.68,204.0,143.0,69.0,0.99,Yoga,24.4,3.9,4,Intermediate,26.1,3.0,0.5481481481481482,1.6444444444444444,119.8
41,Female,82.1,1.62,172.0,137.0,57.0,1.38,Strength,10.7,4.2,7,Expert,31.4,6.0,0.6956521739130435,4.173913043478261,472.9
30,Male,70.6,1.77,190.0,157.0,79.0,0.55,Strength,22.8,3.2,3,Beginner,22.5,6.0,0.7027027027027027,4.216216216216217,163.7
46,Male,85.3,1.68,171.0,142.0,55.0,1.05,Mixed,10.4,4.5,5,Expert,30.3,8.0,0.75,6.0,537.4
49,Female,43.7,1.55,171.0,147.0,75.0,0.87,Mixed,28.5,4.4,3,Intermediate,18.1,8.0,0.75,6.0,228.1
41,Male,60.5,1.53,177.0,161.0,74.0,0.53,HIIT,20.2,3.1,3,Beginner,25.8,9.5,0.8446601941747572,8.024271844660193,257.3
33,Female,60.9,1.68,201.0,140.0,64.0,1.04,Yoga,14.7,4.2,4,Advanced,21.6,3.0,0.5547445255474452,1.6642335766423355,105.4
28,Female,54.5,1.45,191.0,134.0,64.0,0.43,Yoga,32.3,3.7,2,Beginner,25.9,3.0,0.5511811023622047,1.6535433070866143,38.8
49,Male,47.7,1.63,173.0,145.0,80.0,0.68,Strength,28.0,3.7,2,Beginner,18.0,6.0,0.6989247311827957,4.193548387096774,136.0
23,Female,54.7,1.7,198.0,161.0,76.0,0.34,Strength,23.8,3.2,2,Beginner,18.9,6.0,0.6967213114754098,4.1803278688524586,77.7
52,Female,64.2,1.57,162.0,131.0,73.0,0.56,Cardio,26.9,2.5,2,Beginner,25.9,7.0,0.651685393258427,4.561797752808989,164.0
50,Male,68.0,1.78,171.0,143.0,60.0,1.26,Mixed,10.4,4.9,6,Advanced,21.5,8.0,0.7477477477477478,5.981981981981982,512.5
35,Female,73.5,1.8,178.0,152.0,74.0,1.07,Mixed,20.7,4.7,3,Intermediate,22.7,8.0,0.75,6.0,471.9
54,Male,78.1,1.58,175.0,124.0,62.0,1.14,Yoga,10.2,4.9,7,Expert,31.3,3.0,0.5486725663716814,1.646017699115044,146.6
30,Female,66.9,1.65,195.0,151.0,70.0,0.65,Cardio,28.7,3.0,3,Intermediate,24.6,7.0,0.648,4.5360000000000005,197.2
27,Male,87.4,1.78,190.0,171.0,60.0,1.1,HIIT,20.7,3.4,4,Advanced,27.6,9.5,0.8538461538461538,8.111538461538462,779.8
54,Male,59.2,1.68,165.0,139.0,62.0,1.08,Mixed,9.8,5.0,7,Expert,21.0,8.0,0.7475728155339806,5.980582524271845,382.4
43,Male,44.2,1.54,182.0,134.0,76.0,0.99,Yoga,28.7,4.1,3,Beginner,18.6,3.0,0.5471698113207547,1.641509433962264,71.8
34,Male,65.7,1.67,187.0,140.0,82.0,0.61,Yoga,25.6,4.0,3,Beginner,23.7,3.0,0.5523809523809524,1.6571428571428573,66.4
18,Male,45.9,1.59,194.0,138.0,69.0,0.38,Yoga,19.3,3.2,3,Beginner,18.0,3.0,0.552,1.656,28.9
42,Male,68.0,1.79,179.0,142.0,56.0,1.3,Strength,8.0,4.5,5,Expert,21.2,6.0,0.6991869918699187,4.195121951219512,370.8
51,Female,75.6,1.74,174.0,130.0,75.0,1.16,Yoga,18.1,4.4,7,Advanced,25.0,3.0,0.5555555555555556,1.6666666666666667,146.2
56,Female,64.0,1.65,152.0,124.0,71.0,0.56,Cardio,24.8,2.7,5,Intermediate,23.6,7.0,0.654320987654321,4.580246913580247,164.2
27,Male,72.7,1.69,194.0,153.0,76.0,0.6,Cardio,26.7,2.5,2,Beginner,25.3,7.0,0.652542372881356,4.567796610169491,199.2
37,Female,63.4,1.55,179.0,162.0,70.0,0.88,HIIT,18.9,3.2,6,Advanced,26.4,9.5,0.8440366972477065,8.018348623853212,447.4
24,Male,49.5,1.6,202.0,165.0,79.0,0.59,Strength,19.1,3.6,5,Intermediate,19.2,6.0,0.6991869918699187,4.195121951219512,122.5
33,Male,68.2,1.84,185.0,144.0,69.0,0.67,Cardio,29.7,3.0,2,Beginner,20.2,7.0,0.646551724137931,4.525862068965518,206.8
54,Female,51.1,1.69,163.0,124.0,76.0,1.47,Yoga,13.7,4.3,5,Advanced,18.0,3.0,0.5517241379310345,1.6551724137931034,124.3
46,Male,70.8,1.77,178.0,160.0,60.0,1.21,HIIT,8.0,3.6,7,Expert,22.5,9.5,0.847457627118644,8.050847457627118,689.7
29,Female,78.2,1.7,187.0,153.0,76.0,0.79,Strength,31.3,3.2,2,Beginner,26.9,6.0,0.6936936936936937,4.162162162162162,257.1
34,Male,98.3,1.81,186.0,148.0,75.0,0.69,Cardio,31.1,3.1,2,Beginner,30.0,7.0,0.6576576576576577,4.603603603603604,312.2
37,Male,54.2,1.48,184.0,156.0,72.0,1.09,Mixed,9.4,4.4,6,Advanced,24.8,8.0,0.75,6.0,354.5
43,Female,81.4,1.66,176.0,161.0,75.0,0.79,HIIT,21.2,3.3,4,Intermediate,29.5,9.5,0.8514851485148515,8.089108910891088,520.2
36,Male,86.9,1.84,177.0,160.0,59.0,1.23,HIIT,10.7,4.0,5,Expert,25.5,9.5,0.8559322033898306,8.131355932203391,869.1
29,Male,77.0,1.78,187.0,147.0,55.0,1.3,Strength,14.3,4.2,5,Expert,24.4,6.0,0.696969696969697,4.181818181818182,418.6
38,Male,70.8,1.81,181.0,165.0,74.0,0.25,HIIT,21.8,2.4,2,Beginner,21.6,9.5,0.8504672897196262,8.07943925233645,143.0
59,Female,50.8,1.68,152.0,124.0,58.0,0.95,Strength,18.1,4.0,4,Advanced,18.0,6.0,0.7021276595744681,4.212765957446809,203.3
51,Female,76.4,1.63,169.0,144.0,69.0,1.05,Mixed,18.2,5.0,7,Advanced,28.9,8.0,0.75,6.0,481.3
24,Female,59.2,1.58,195.0,158.0,72.0,0.25,Strength,25.0,2.1,2,Beginner,23.8,6.0,0.6991869918699187,4.195121951219512,62.1
52,Female,72.9,1.57,171.0,156.0,74.0,0.28,HIIT,31.3,3.0,2,Beginner,29.6,9.5,0.845360824742268,8.030927835051546,163.9
32,Female,62.6,1.76,191.0,151.0,76.0,1.01,Cardio,24.0,2.7,4,Intermediate,20.2,7.0,0.6521739130434783,4.565217391304348,288.6
18,Male,101.1,1.73,196.0,178.0,74.0,0.39,HIIT,13.8,2.2,5,Intermediate,33.7,9.5,0.8524590163934426,8.098360655737704,319.3
43,Female,64.4,1.67,174.0,159.0,72.0,0.79,HIIT,26.2,3.4,4,Intermediate,23.0,9.5,0.8529411764705882,8.102941176470589,412.2
52,Female,63.6,1.73,163.0,136.0,71.0,0.47,Strength,25.2,3.0,3,Beginner,21.2,6.0,0.7065217391304348,4.239130434782609,126.7
42,Male,66.4,1.69,175.0,144.0,72.0,0.4,Strength,16.6,3.3,5,Intermediate,23.1,6.0,0.6990291262135923,4.194174757281553,111.4
59,Male,77.9,1.78,160.0,146.0,66.0,1.07,HIIT,19.2,3.8,3,Intermediate,24.7,9.5,0.851063829787234,8.085106382978724,673.9
32,Female,74.8,1.78,194.0,148.0,62.0,1.0,Cardio,13.1,2.7,7,Expert,23.7,7.0,0.6515151515151515,4.5606060606060606,341.1
39,Male,54.3,1.57,178.0,162.0,68.0,0.98,HIIT,27.1,3.3,3,Beginner,21.9,9.5,0.8545454545454545,8.118181818181817,432.0
23,Male,52.5,1.71,201.0,181.0,66.0,1.14,HIIT,17.3,3.3,7,Expert,18.0,9.5,0.8518518518518519,8.092592592592593,484.3
32,Male,47.6,1.51,189.0,136.0,71.0,0.69,Yoga,19.5,3.2,3,Intermediate,20.8,3.0,0.5508474576271186,1.652542372881356,54.3
41,Female,81.1,1.69,186.0,145.0,70.0,0.87,Cardio,21.3,3.0,3,Intermediate,28.3,7.0,0.646551724137931,4.525862068965518,319.3
38,Male,62.0,1.74,180.0,165.0,77.0,0.25,HIIT,19.9,2.9,3,Beginner,20.5,9.5,0.8543689320388349,8.116504854368932,125.8
24,Male,43.2,1.55,192.0,160.0,64.0,0.9,Mixed,18.1,4.4,6,Advanced,18.0,8.0,0.75,6.0,233.3
46,Female,53.1,1.64,175.0,136.0,65.0,0.89,Cardio,22.2,2.8,5,Advanced,19.8,7.0,0.6454545454545455,4.5181818181818185,213.5
49,Male,66.8,1.68,163.0,131.0,71.0,0.85,Cardio,11.6,3.3,7,Advanced,23.6,7.0,0.6521739130434783,4.565217391304348,259.2
49,Male,60.8,1.7,172.0,138.0,75.0,0.51,Cardio,23.4,2.8,4,Intermediate,21.0,7.0,0.6494845360824743,4.546391752577319,141.0
22,Female,62.5,1.65,201.0,158.0,79.0,0.55,Cardio,30.1,2.5,2,Beginner,22.9,7.0,0.6475409836065574,4.532786885245902,155.8
21,Female,50.8,1.56,204.0,165.0,71.0,0.75,Strength,16.8,4.0,3,Intermediate,20.8,6.0,0.706766917293233,4.240601503759399,161.6
39,Female,78.6,1.67,183.0,139.0,58.0,1.06,Cardio,17.8,3.6,7,Expert,28.0,7.0,0.648,4.5360000000000005,377.9
35,Male,59.6,1.51,184.0,152.0,75.0,0.72,Strength,22.1,3.7,5,Intermediate,26.0,6.0,0.7064220183486238,4.238532110091743,181.9
52,Female,90.2,1.66,178.0,135.0,55.0,1.1,Cardio,17.5,3.6,7,Expert,32.9,7.0,0.6504065040650406,4.5528455284552845,451.7
34,Female,60.1,1.64,186.0,160.0,84.0,0.5,Mixed,33.4,3.6,3,Beginner,22.5,8.0,0.7450980392156863,5.96078431372549,179.1
41,Male,63.5,1.67,174.0,126.0,69.0,1.18,Yoga,24.2,4.6,4,Advanced,22.9,3.0,0.5428571428571428,1.6285714285714286,122.0
19,Male,75.8,1.62,201.0,162.0,71.0,0.98,Strength,15.6,4.1,6,Advanced,28.7,6.0,0.7,4.199999999999999,312.0
30,Male,59.8,1.53,183.0,131.0,67.0,0.84,Yoga,19.3,4.0,4,Advanced,25.6,3.0,0.5517241379310345,1.6551724137931034,83.1
32,Male,54.6,1.64,182.0,147.0,64.0,1.13,Strength,15.7,3.9,5,Advanced,20.2,6.0,0.7033898305084746,4.220338983050848,260.4
22,Male,82.4,1.77,199.0,162.0,75.0,0.58,Strength,16.2,2.6,3,Intermediate,26.2,6.0,0.7016129032258065,4.209677419354839,201.2
20,Female,83.5,1.81,193.0,146.0,58.0,1.07,Cardio,19.9,3.7,7,Advanced,25.6,7.0,0.6518518518518519,4.562962962962963,407.7
54,Female,65.0,1.9,163.0,147.0,57.0,1.03,HIIT,12.6,4.1,6,Expert,18.0,9.5,0.8490566037735849,8.066037735849058,540.0
54,Female,73.2,1.85,160.0,128.0,69.0,0.92,Cardio,22.2,2.8,4,Intermediate,21.4,7.0,0.6483516483516484,4.538461538461538,305.6
54,Male,60.3,1.56,167.0,150.0,55.0,0.75,HIIT,8.0,3.3,6,Expert,24.8,9.5,0.8482142857142857,8.058035714285714,364.4
20,Female,80.0,1.64,196.0,155.0,78.0,0.79,Cardio,27.2,3.5,3,Beginner,29.8,7.0,0.652542372881356,4.567796610169491,288.7
52,Male,75.4,1.68,171.0,139.0,81.0,0.53,Cardio,25.1,2.9,2,Beginner,26.8,7.0,0.6444444444444445,4.511111111111111,180.3
40,Male,60.7,1.67,182.0,152.0,61.0,0.54,Mixed,22.8,4.3,4,Intermediate,21.7,8.0,0.7520661157024794,6.016528925619835,197.2
45,Female,60.2,1.69,168.0,142.0,63.0,0.75,Mixed,22.5,4.6,7,Advanced,21.2,8.0,0.7523809523809524,6.019047619047619,271.8
47,Female,98.2,1.9,178.0,152.0,74.0,0.25,Mixed,27.9,4.0,2,Beginner,27.2,8.0,0.75,6.0,147.3
35,Male,44.5,1.57,184.0,131.0,67.0,0.82,Yoga,8.0,3.9,7,Advanced,18.0,3.0,0.5470085470085471,1.6410256410256412,59.9
53,Male,53.7,1.61,161.0,135.0,74.0,0.83,Strength,23.5,3.7,4,Intermediate,20.8,6.0,0.7011494252873564,4.206896551724138,187.5
50,Female,100.8,1.84,172.0,142.0,74.0,0.33,Strength,32.6,2.8,3,Beginner,29.6,6.0,0.6938775510204082,4.163265306122449,138.5
43,Female,66.0,1.62,186.0,149.0,80.0,0.48,Cardio,28.6,2.2,3,Beginner,25.2,7.0,0.6509433962264151,4.556603773584905,144.4
57,Male,62.0,1.72,162.0,136.0,75.0,0.42,Strength,28.5,3.7,2,Beginner,21.0,6.0,0.7011494252873564,4.206896551724138,109.5
34,Male,61.0,1.78,178.0,150.0,67.0,0.66,Mixed,26.3,3.8,5,Intermediate,19.2,8.0,0.7477477477477478,5.981981981981982,240.8
57,Male,81.8,1.73,168.0,143.0,71.0,0.93,Mixed,22.4,4.4,4,Intermediate,27.4,8.0,0.7422680412371134,5.938144329896907,451.7
24,Male,70.2,1.7,204.0,184.0,69.0,0.71,HIIT,22.5,3.3,2,Beginner,24.3,9.5,0.8518518518518519,8.092592592592593,403.4
25,Female,72.8,1.77,190.0,170.0,59.0,1.29,HIIT,13.5,2.9,7,Expert,23.1,9.5,0.8473282442748091,8.049618320610687,756.0
48,Female,64.5,1.59,168.0,121.0,64.0,1.12,Yoga,19.8,4.0,5,Advanced,25.5,3.0,0.5480769230769231,1.6442307692307694,118.8
29,Male,65.5,1.63,191.0,154.0,67.0,0.89,Strength,20.8,4.1,3,Intermediate,24.7,6.0,0.7016129032258065,4.209677419354839,245.4
48,Male,73.2,1.73,162.0,150.0,83.0,0.76,HIIT,19.0,2.9,4,Intermediate,24.4,9.5,0.8481012658227848,8.056962025316455,448.2
36,Female,40.6,1.47,194.0,161.0,82.0,0.62,Strength,34.3,3.1,3,Beginner,18.7,6.0,0.7053571428571429,4.232142857142858,106.5
27,Male,66.0,1.82,193.0,174.0,71.0,0.53,HIIT,10.7,3.1,5,Intermediate,19.9,9.5,0.8442622950819673,8.02049180327869,280.6
56,Male,79.0,1.71,164.0,118.0,62.0,1.15,Yoga,8.0,4.2,7,Expert,27.0,3.0,0.5490196078431373,1.647058823529412,149.6
29,Male,75.4,1.7,193.0,160.0,63.0,1.53,Mixed,8.0,5.199999999999999,5,Expert,26.2,8.0,0.7461538461538462,5.969230769230769,688.6
37,Male,58.7,1.52,182.0,145.0,78.0,0.75,Cardio,25.3,2.6,3,Beginner,25.5,7.0,0.6442307692307693,4.509615384615385,198.5
54,Male,52.1,1.55,163.0,135.0,83.0,0.8,Cardio,28.2,2.8,2,Beginner,21.7,7.0,0.65,4.55,189.6
58,Male,72.8,1.64,157.0,125.0,65.0,1.18,Cardio,16.0,3.5,7,Expert,27.1,7.0,0.6521739130434783,4.565217391304348,392.2
24,Female,69.8,1.76,190.0,146.0,65.0,0.52,Cardio,27.9,2.7,2,Beginner,22.5,7.0,0.648,4.5360000000000005,164.6
31,Male,63.3,1.47,191.0,162.0,74.0,0.71,Mixed,22.4,4.1,4,Intermediate,29.2,8.0,0.7521367521367521,6.017094017094017,270.4
28,Female,65.0,1.76,199.0,180.0,71.0,0.42,HIIT,28.9,3.2,2,Beginner,21.0,9.5,0.8515625,8.08984375,220.9
24,Female,59.2,1.64,201.0,138.0,62.0,0.83,Yoga,18.7,3.9,5,Advanced,21.9,3.0,0.5467625899280576,1.640287769784173,80.6
46,Female,64.3,1.66,173.0,131.0,80.0,0.9,Yoga,27.0,3.2,3,Beginner,23.4,3.0,0.5483870967741935,1.6451612903225803,95.2
27,Male,79.7,1.71,192.0,146.0,61.0,0.65,Cardio,21.5,3.0,3,Intermediate,27.4,7.0,0.648854961832061,4.541984732824427,235.3
46,Male,69.5,1.71,182.0,148.0,84.0,0.37,Cardio,20.7,2.2,3,Beginner,23.9,7.0,0.6530612244897959,4.571428571428571,117.6
26,Male,62.5,1.61,190.0,151.0,79.0,0.73,Cardio,25.9,3.8,2,Beginner,24.2,7.0,0.6486486486486487,4.54054054054054,207.2
53,Female,68.1,1.74,159.0,128.0,72.0,0.74,Cardio,20.1,3.1,3,Intermediate,22.4,7.0,0.6436781609195402,4.505747126436781,227.1
27,Female,52.7,1.45,194.0,160.0,79.0,0.92,Strength,24.5,3.7,2,Beginner,25.1,6.0,0.7043478260869566,4.22608695652174,204.9
36,Male,63.4,1.63,188.0,172.0,81.0,0.8,HIIT,24.1,3.3,2,Beginner,23.7,9.5,0.8504672897196262,8.07943925233645,409.8
48,Male,60.0,1.7,160.0,130.0,76.0,0.65,Cardio,24.9,2.6,2,Beginner,20.9,7.0,0.6428571428571429,4.5,175.5
34,Female,66.4,1.65,188.0,172.0,79.0,0.53,HIIT,27.5,3.5,2,Beginner,24.5,9.5,0.8532110091743119,8.105504587155963,285.2
26,Female,55.2,1.5,188.0,128.0,55.0,0.91,Yoga,24.4,3.9,7,Expert,24.6,3.0,0.5488721804511278,1.6466165413533835,82.7
50,Female,103.0,1.76,163.0,150.0,74.0,0.85,HIIT,22.0,3.0,4,Intermediate,33.4,9.5,0.8539325842696629,8.112359550561797,710.2
51,Male,52.1,1.56,168.0,136.0,63.0,1.13,Strength,9.1,4.1,7,Expert,21.6,6.0,0.6952380952380952,4.171428571428571,245.6
41,Female,57.8,1.67,173.0,130.0,77.0,0.41,Yoga,23.3,3.0,4,Intermediate,20.6,3.0,0.5520833333333334,1.65625,39.2
26,Female,72.2,1.7,185.0,147.0,76.0,0.7,Cardio,26.2,2.8,3,Beginner,25.1,7.0,0.6513761467889908,4.559633027522936,230.4
24,Female,56.7,1.68,197.0,151.0,67.0,0.92,Cardio,20.2,2.9,4,Advanced,20.0,7.0,0.6461538461538462,4.523076923076923,235.9
33,Male,63.6,1.8,187.0,134.0,70.0,0.47,Yoga,28.8,3.1,2,Beginner,19.7,3.0,0.5470085470085471,1.6410256410256412,49.1
36,Male,51.2,1.67,175.0,139.0,70.0,0.72,Cardio,12.7,3.1,5,Intermediate,18.3,7.0,0.6571428571428571,4.6,169.6
56,Male,62.0,1.72,157.0,129.0,78.0,0.6,Cardio,22.9,2.5,2,Beginner,20.9,7.0,0.6455696202531646,4.518987341772152,168.1
23,Female,58.9,1.67,199.0,154.0,69.0,1.08,Cardio,23.9,3.2,6,Advanced,21.0,7.0,0.6538461538461539,4.576923076923077,291.1
28,Female,57.2,1.74,195.0,138.0,69.0,0.97,Yoga,14.2,4.3,7,Expert,18.9,3.0,0.5476190476190477,1.642857142857143,91.2
29,Female,76.1,1.82,178.0,143.0,62.0,0.95,Strength,18.4,3.6,7,Expert,23.0,6.0,0.6982758620689655,4.189655172413794,302.9
59,Female,51.6,1.69,155.0,129.0,70.0,1.23,Strength,19.7,4.4,4,Intermediate,18.0,6.0,0.6941176470588235,4.164705882352941,264.3
30,Male,80.3,1.76,190.0,172.0,73.0,0.8,HIIT,19.9,3.2,5,Intermediate,26.0,9.5,0.8461538461538461,8.038461538461538,516.4
29,Female,72.6,1.83,193.0,157.0,72.0,0.56,Strength,28.0,2.8,2,Beginner,21.8,6.0,0.7024793388429752,4.214876033057851,171.4
38,Female,73.7,1.82,184.0,150.0,72.0,0.96,Strength,24.0,3.7,7,Advanced,22.4,6.0,0.6964285714285714,4.178571428571429,295.6
27,Male,71.0,1.64,196.0,147.0,57.0,1.36,Cardio,14.9,3.6,7,Expert,26.3,7.0,0.6474820143884892,4.532374100719425,437.6
37,Female,81.1,1.78,179.0,163.0,68.0,0.9,HIIT,18.7,3.1,5,Intermediate,25.5,9.5,0.8558558558558559,8.13063063063063,593.5
53,Female,62.4,1.7,168.0,135.0,60.0,1.44,Strength,19.1,4.5,6,Advanced,21.5,6.0,0.6944444444444444,4.166666666666666,374.4
45,Female,82.8,1.79,173.0,157.0,65.0,1.23,HIIT,17.6,4.0,7,Advanced,25.8,9.5,0.8518518518518519,8.092592592592593,824.2
41,Male,91.1,1.74,176.0,128.0,68.0,0.98,Yoga,17.0,3.7,5,Advanced,30.2,3.0,0.5555555555555556,1.6666666666666667,148.8
22,Female,58.2,1.71,190.0,155.0,73.0,1.16,Strength,25.0,4.1,6,Advanced,20.0,6.0,0.7008547008547008,4.205128205128204,283.9
54,Male,80.2,1.72,167.0,135.0,75.0,0.81,Cardio,32.1,3.4,2,Beginner,27.0,7.0,0.6521739130434783,4.565217391304348,296.6
29,Female,56.9,1.71,183.0,153.0,64.0,0.55,Mixed,25.0,3.7,4,Advanced,19.5,8.0,0.7478991596638656,5.983193277310924,187.2
52,Male,83.9,1.71,162.0,127.0,62.0,0.5,Cardio,23.3,2.4,2,Beginner,28.7,7.0,0.65,4.55,190.9
57,Male,58.6,1.66,166.0,141.0,66.0,1.19,Mixed,18.8,4.5,4,Advanced,21.2,8.0,0.75,6.0,418.4
19,Male,57.5,1.65,200.0,169.0,75.0,0.57,Mixed,26.5,3.9,2,Beginner,21.0,8.0,0.752,6.016,197.2
58,Female,98.5,1.86,167.0,119.0,60.0,1.12,Yoga,17.1,4.0,6,Expert,28.6,3.0,0.5514018691588785,1.6542056074766354,182.5
56,Female,80.3,1.73,162.0,135.0,73.0,1.13,Strength,25.7,4.3,5,Advanced,26.9,6.0,0.6966292134831461,4.179775280898877,379.3
59,Male,56.0,1.62,158.0,136.0,68.0,1.22,Mixed,13.0,4.6,5,Advanced,21.3,8.0,0.7555555555555555,6.044444444444444,413.0
26,Male,66.9,1.65,200.0,168.0,73.0,0.63,Mixed,25.4,3.9,3,Beginner,24.5,8.0,0.7480314960629921,5.984251968503937,252.2
39,Female,67.5,1.79,179.0,149.0,60.0,0.92,Mixed,18.2,4.5,4,Advanced,21.2,8.0,0.7478991596638656,5.983193277310924,371.6
22,Male,46.4,1.61,199.0,178.0,55.0,1.22,HIIT,8.0,3.3,7,Expert,18.0,9.5,0.8541666666666666,8.114583333333332,459.4
29,Female,58.1,1.53,190.0,152.0,63.0,0.88,Strength,23.2,3.6,4,Advanced,24.8,6.0,0.7007874015748031,4.2047244094488185,215.0
18,Female,53.5,1.54,203.0,167.0,62.0,1.46,Mixed,13.3,4.3,6,Expert,22.6,8.0,0.7446808510638298,5.957446808510638,465.3
39,Male,45.9,1.51,180.0,145.0,64.0,0.68,Strength,25.9,3.1,2,Beginner,20.2,6.0,0.6982758620689655,4.189655172413794,130.8
55,Male,70.2,1.55,169.0,154.0,64.0,0.75,HIIT,13.0,2.5,7,Advanced,29.2,9.5,0.8571428571428571,8.142857142857142,428.7
36,Female,49.7,1.56,184.0,146.0,74.0,0.44,Cardio,28.4,2.2,5,Intermediate,20.4,7.0,0.6545454545454545,4.581818181818182,100.2
33,Female,81.3,1.82,185.0,145.0,70.0,0.51,Cardio,31.5,2.2,3,Beginner,24.6,7.0,0.6521739130434783,4.565217391304348,189.3
48,Female,79.5,1.68,173.0,146.0,64.0,0.64,Mixed,17.4,4.1,4,Advanced,28.3,8.0,0.7522935779816514,6.018348623853211,306.2
20,Male,62.1,1.64,192.0,172.0,60.0,1.07,HIIT,26.4,3.6,7,Advanced,23.0,9.5,0.8484848484848485,8.06060606060606,535.6
40,Female,49.7,1.54,185.0,142.0,61.0,0.61,Cardio,25.4,2.6,3,Beginner,21.1,7.0,0.6532258064516129,4.57258064516129,138.6
59,Male,69.9,1.67,153.0,112.0,61.0,0.92,Yoga,13.8,3.5,6,Advanced,25.2,3.0,0.5543478260869565,1.6630434782608696,106.9
35,Male,58.6,1.51,182.0,131.0,70.0,0.47,Yoga,24.6,3.1,2,Beginner,25.8,3.0,0.5446428571428571,1.6339285714285712,45.0
43,Female,74.3,1.64,175.0,129.0,74.0,0.86,Yoga,20.9,3.7,5,Intermediate,27.5,3.0,0.5445544554455446,1.6336633663366338,104.4
30,Male,104.9,1.89,191.0,160.0,67.0,1.26,Mixed,18.9,4.9,5,Advanced,31.5,8.0,0.75,6.0,846.7
35,Male,67.6,1.75,193.0,162.0,70.0,0.58,Mixed,31.5,4.0,3,Beginner,22.2,8.0,0.7479674796747967,5.983739837398374,234.6
20,Male,68.2,1.66,205.0,160.0,76.0,0.84,Cardio,17.6,2.7,5,Intermediate,24.8,7.0,0.6511627906976745,4.558139534883721,261.1
40,Male,57.9,1.75,173.0,148.0,74.0,1.25,Mixed,24.9,5.0,4,Intermediate,18.9,8.0,0.7474747474747475,5.97979797979798,432.8
20,Female,70.7,1.63,196.0,151.0,69.0,0.86,Cardio,28.5,3.1,5,Intermediate,26.7,7.0,0.6456692913385826,4.519685039370079,274.8
42,Female,63.3,1.6,171.0,146.0,72.0,0.85,Mixed,27.1,4.4,5,Intermediate,24.7,8.0,0.7474747474747475,5.97979797979798,321.7
44,Male,79.7,1.85,170.0,155.0,70.0,0.8,HIIT,22.6,3.2,2,Beginner,23.3,9.5,0.85,8.075,514.9
44,Male,52.8,1.57,173.0,140.0,63.0,0.62,Strength,33.1,3.4,3,Beginner,21.5,6.0,0.7,4.199999999999999,137.5
56,Male,61.1,1.64,171.0,121.0,60.0,1.645,Yoga,15.0,4.7,5,Expert,22.6,3.0,0.5495495495495496,1.648648648648649,166.2
42,Male,73.0,1.71,177.0,128.0,68.0,0.76,Yoga,23.1,4.0,2,Beginner,24.9,3.0,0.5504587155963303,1.651376146788991,91.6
41,Male,50.7,1.59,178.0,163.0,74.0,0.31,HIIT,28.2,2.7,3,Beginner,20.1,9.5,0.8557692307692307,8.129807692307692,127.8
25,Female,69.3,1.75,196.0,166.0,77.0,0.49,Mixed,31.3,3.9,2,Beginner,22.8,8.0,0.7478991596638656,5.983193277310924,203.2
26,Female,65.5,1.65,189.0,146.0,65.0,0.47,Cardio,27.2,2.6,3,Beginner,24.1,7.0,0.6532258064516129,4.57258064516129,140.8
54,Female,54.9,1.75,166.0,139.0,76.0,0.85,Strength,30.4,3.7,3,Beginner,18.0,6.0,0.7,4.199999999999999,196.0
47,Female,59.8,1.74,174.0,141.0,79.0,0.4,Cardio,32.0,2.2,3,Beginner,19.8,7.0,0.6526315789473685,4.568421052631579,109.3
36,Male,58.6,1.66,196.0,157.0,65.0,0.53,Strength,17.9,3.0,3,Beginner,21.4,6.0,0.7022900763358778,4.213740458015267,130.9
33,Male,103.7,1.85,192.0,152.0,79.0,0.36,Cardio,21.0,2.4,3,Beginner,30.3,7.0,0.6460176991150443,4.522123893805309,168.8
41,Female,53.8,1.61,187.0,156.0,84.0,0.54,Strength,32.3,3.0,2,Beginner,20.7,6.0,0.6990291262135923,4.194174757281553,121.8
38,Female,78.3,1.81,182.0,166.0,74.0,0.43,HIIT,27.0,2.4,2,Beginner,23.8,9.5,0.8518518518518519,8.092592592592593,272.5
53,Female,64.1,1.8,170.0,155.0,74.0,1.11,HIIT,20.8,3.6,4,Intermediate,19.8,9.5,0.84375,8.015625,570.3
57,Male,72.1,1.86,164.0,149.0,60.0,0.98,HIIT,23.1,3.1,7,Advanced,20.9,9.5,0.8557692307692307,8.129807692307692,574.4
