Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),cluster,PC1,PC2,PC3
54,Female,76.6,1.8,167.0,125.0,72.0,0.66,Yoga,34.4,3.4,3,Intermediate,23.6,3.0,0.5578947368421052,1.6736842105263157,84.6,1,-1.413317193577286,-2.4931136567628176,0.9191286796987369
19,Female,95.1,1.84,198.0,166.0,72.0,0.84,Mixed,21.4,4.4,6,Advanced,28.0,8.0,0.746031746031746,5.968253968253968,476.8,0,0.5607402181221591,2.562340955241708,2.667406410838516
19,Female,63.1,1.76,205.0,183.0,56.0,0.76,HIIT,20.1,3.0,3,Intermediate,20.4,9.5,0.8523489932885906,8.09731543624161,388.3,0,-0.3328452266983531,3.264888525697059,-0.598797357855041
56,Male,94.7,1.9,164.0,121.0,68.0,0.96,Yoga,25.0,4.6,5,Intermediate,26.2,3.0,0.5520833333333334,1.65625,150.6,3,1.2493500103109463,-2.445981309226438,2.783536850421818
59,Female,47.4,1.62,165.0,133.0,58.0,1.12,Strength,12.5,4.2,7,Expert,18.0,6.0,0.7009345794392523,4.205607476635514,223.3,3,3.456916635000127,-1.9197143454367944,-2.194515962827452
51,Male,63.0,1.6,168.0,137.0,64.0,1.42,Strength,8.0,4.3,6,Expert,24.7,6.0,0.7019230769230769,4.211538461538462,376.8,3,3.560604917311389,-1.1317598469816679,-0.4295263229464471
59,Male,74.7,1.83,163.0,132.0,58.0,1.08,Strength,11.9,3.7,6,Expert,22.4,6.0,0.7047619047619048,4.228571428571429,341.1,3,2.890191134077988,-2.0523343088787933,0.8352410821486156
37,Female,92.8,1.69,186.0,154.0,78.0,0.49,Strength,29.5,3.1,3,Beginner,32.4,6.0,0.7037037037037037,4.222222222222222,192.0,2,-2.5238991585925206,0.22353413236575048,2.550363280989754
50,Female,42.8,1.54,160.0,137.0,68.0,0.43,Mixed,20.0,4.2,4,Intermediate,18.0,8.0,0.75,6.0,110.4,1,0.16668458914668702,-2.0634287517460987,-2.8251405572938557
21,Female,65.1,1.65,192.0,162.0,72.0,0.36,Mixed,27.4,3.6,2,Beginner,23.9,8.0,0.75,6.0,140.6,2,-2.3662985069921083,1.5259481045956789,-0.41221281339085275
28,Female,52.4,1.71,189.0,172.0,74.0,0.64,HIIT,23.2,3.2,4,Intermediate,18.0,9.5,0.8521739130434782,8.095652173913043,271.5,2,-1.20060806872858,1.5167675637775135,-1.6987723538471053
59,Female,56.9,1.62,160.0,137.0,65.0,0.73,Mixed,25.5,4.8,4,Advanced,21.8,8.0,0.7578947368421053,6.063157894736842,251.8,3,0.8733111280704952,-2.3913616369856547,-1.1421441748057826
22,Male,44.9,1.58,204.0,184.0,72.0,0.84,HIIT,19.1,3.4,3,Intermediate,18.0,9.5,0.8484848484848485,8.06060606060606,304.0,0,-0.817347677589816,3.0099059734583897,-2.6755713686799814
42,Male,91.4,1.66,180.0,151.0,64.0,0.81,Mixed,23.8,4.3,5,Intermediate,33.2,8.0,0.75,6.0,444.2,3,0.752023162797965,0.030387129668289884,2.549919871575304
54,Male,55.9,1.57,169.0,154.0,68.0,0.82,HIIT,20.9,3.6,5,Advanced,22.6,9.5,0.8514851485148515,8.089108910891088,370.8,1,0.6338132601767476,-1.1105192021489114,-1.3225576366676235
51,Male,70.4,1.74,177.0,136.0,60.0,0.81,Cardio,17.8,2.8,6,Advanced,23.2,7.0,0.6495726495726496,4.547008547008547,259.3,3,1.2729406351029444,-1.0740911851055148,0.2733566668590922
26,Male,52.6,1.49,201.0,163.0,74.0,1.11,Strength,13.1,4.3,5,Advanced,23.8,6.0,0.7007874015748031,4.2047244094488185,245.5,0,1.2690643664366976,2.278602558760978,-1.7113594236082945
23,Female,55.5,1.69,192.0,132.0,59.0,1.25,Yoga,16.9,4.2,5,Expert,19.5,3.0,0.5488721804511278,1.6466165413533835,114.2,0,2.3870229169026373,1.0392133814916569,-1.3176864914874675
35,Female,84.7,1.73,191.0,159.0,63.0,1.01,Mixed,21.6,4.3,6,Advanced,28.2,8.0,0.75,6.0,513.3,0,1.5044835764438023,1.2751825083562607,1.7006876606865204
31,Male,74.2,1.67,190.0,155.0,74.0,0.72,Strength,15.3,3.1,3,Intermediate,26.6,6.0,0.6982758620689655,4.189655172413794,223.8,2,-0.7072171506939564,0.9857622490649697,0.6314412148882645
36,Female,88.6,1.79,181.0,155.0,75.0,0.82,Mixed,24.2,3.9,2,Beginner,27.7,8.0,0.7547169811320755,6.037735849056604,438.7,2,-1.2792846802343247,0.22173923358640416,2.076874673936918
31,Female,45.5,1.54,188.0,171.0,79.0,0.48,HIIT,23.0,3.4,3,Beginner,19.1,9.5,0.8440366972477065,8.018348623853212,175.1,2,-2.07406722366215,1.1477227902596643,-2.6401547459091006
57,Male,74.0,1.61,160.0,137.0,69.0,0.71,Mixed,15.2,4.3,5,Intermediate,28.5,8.0,0.7472527472527473,5.978021978021978,314.1,3,1.2355727863210137,-2.143762601704754,0.7654593402066784
34,Male,76.2,1.65,187.0,151.0,69.0,0.74,Strength,8.8,3.0,5,Advanced,28.1,6.0,0.6949152542372882,4.169491525423729,235.1,0,0.780041290908335,0.7813687431368548,0.8986687330635822
52,Male,70.8,1.75,168.0,140.0,75.0,0.82,Strength,28.1,3.6,3,Beginner,23.1,6.0,0.6989247311827957,4.193548387096774,243.5,1,-1.0738362090213884,-1.7628689120608652,0.31852697963699095
46,Female,79.9,1.7,180.0,152.0,69.0,1.2,Mixed,16.8,4.4,5,Advanced,27.6,8.0,0.7477477477477478,5.981981981981982,573.6,3,1.7279753325510758,-0.016365902828165434,1.2677045148633874
59,Male,90.0,1.89,171.0,126.0,71.0,1.07,Yoga,10.5,4.1,7,Advanced,25.1,3.0,0.55,1.65,158.9,3,2.6348536660990542,-1.8579755747734186,2.328557150845334
34,Male,46.0,1.6,184.0,129.0,62.0,0.9,Yoga,17.5,4.6,4,Intermediate,18.0,3.0,0.5491803278688525,1.6475409836065575,68.2,0,1.5660304328790606,-0.16263432042331485,-2.4005906566840403
25,Female,55.2,1.54,189.0,148.0,72.0,0.58,Cardio,26.4,2.6,3,Intermediate,23.3,7.0,0.6495726495726496,4.547008547008547,145.6,2,-1.8235075773228004,0.7646469413723351,-1.4806483235223347
18,Female,76.3,1.86,205.0,163.0,84.0,0.27,Cardio,30.1,2.4,2,Beginner,22.1,7.0,0.6528925619834711,4.570247933884298,94.2,2,-4.165478198064181,2.123017205862556,0.773317218283319
53,Male,57.5,1.54,172.0,139.0,78.0,0.59,Cardio,30.0,3.4,2,Beginner,24.3,7.0,0.648936170212766,4.542553191489362,154.1,1,-2.1413156645762026,-1.8322817540318648,-1.133198526931033
24,Female,85.8,1.75,198.0,181.0,85.0,1.06,HIIT,28.0,4.0,2,Beginner,28.1,9.5,0.8495575221238938,8.070796460176991,734.0,2,-2.096938843229098,2.448427606826338,1.7548741304364877
22,Male,45.1,1.58,190.0,132.0,60.0,0.97,Yoga,16.8,3.8,5,Advanced,18.0,3.0,0.5538461538461539,1.6615384615384616,72.7,0,1.7071073953743368,0.870676523687755,-2.574119297357408
41,Female,48.2,1.47,175.0,139.0,71.0,0.5,Cardio,25.2,2.8,4,Intermediate,22.2,7.0,0.6538461538461539,4.576923076923077,110.3,1,-1.166157638640619,-0.9639794928504871,-2.26858309129793
45,Male,55.9,1.64,176.0,132.0,77.0,1.18,Yoga,27.2,4.3,3,Beginner,20.7,3.0,0.5555555555555556,1.6666666666666667,109.9,1,-0.16913576149145462,-1.2059823740807607,-1.2987963740955641
34,Female,65.4,1.77,183.0,155.0,72.0,0.76,Mixed,25.2,4.1,3,Beginner,20.9,8.0,0.7477477477477478,5.981981981981982,297.3,2,-0.8426633246273056,0.4025049354283292,-0.2730378547176905
54,Female,50.3,1.56,161.0,137.0,64.0,0.73,Mixed,27.2,4.4,4,Intermediate,20.7,8.0,0.7525773195876289,6.020618556701031,221.1,1,0.47982887708190614,-2.164021036423044,-1.9299760692895702
37,Female,73.3,1.74,194.0,164.0,76.0,0.87,Mixed,23.8,4.4,7,Advanced,24.3,8.0,0.7457627118644068,5.966101694915254,380.5,0,0.6501210578334844,1.3457359210087838,0.5437103744951576
20,Male,80.5,1.76,195.0,158.0,71.0,1.01,Strength,19.1,4.0,6,Advanced,26.1,6.0,0.7016129032258065,4.209677419354839,342.3,0,0.9970152394022155,2.1308085925116975,1.2830430027454633
54,Male,61.2,1.55,172.0,130.0,78.0,0.31,Yoga,19.1,3.0,2,Beginner,25.4,3.0,0.5531914893617021,1.6595744680851063,31.5,1,-1.947636439619365,-2.1377408698292566,-0.7131396025076084
43,Male,68.0,1.66,179.0,149.0,60.0,1.32,Mixed,15.9,5.199999999999999,7,Expert,24.7,8.0,0.7478991596638656,5.983193277310924,537.1,3,3.6359341471515183,0.20928928486701992,0.06783721058781635
32,Female,89.5,1.84,191.0,149.0,71.0,0.7,Cardio,22.8,2.7,3,Intermediate,26.5,7.0,0.65,4.55,285.1,2,-1.3035215107291784,0.6992865063082861,2.1393653938922466
25,Female,102.1,1.75,201.0,170.0,78.0,0.84,Mixed,29.8,4.2,3,Beginner,33.5,8.0,0.7479674796747967,5.983739837398374,513.2,2,-1.7035313364967404,2.245933059278294,3.4491523393638217
30,Female,67.1,1.65,187.0,137.0,77.0,0.85,Yoga,19.7,3.9,5,Intermediate,24.5,3.0,0.5454545454545454,1.6363636363636362,93.3,0,0.15028091578415653,0.3527752425242709,-0.11959784030995295
20,Male,83.2,1.72,199.0,179.0,71.0,0.27,HIIT,25.2,2.3,2,Beginner,28.1,9.5,0.84375,8.015625,180.1,2,-3.16516486411345,2.4631032227131175,1.4496020310989401
18,Female,72.3,1.61,204.0,171.0,71.0,0.57,Mixed,28.7,3.8,5,Intermediate,27.9,8.0,0.7518796992481203,6.015037593984962,247.9,2,-1.0847122296782061,2.7825370506396494,0.4031542949488022
26,Male,99.8,1.79,185.0,148.0,63.0,0.79,Strength,14.5,3.8,5,Advanced,31.1,6.0,0.6967213114754098,4.1803278688524586,329.6,0,1.1984732901216695,1.073298873530848,3.219128710241431
48,Male,84.2,1.79,180.0,146.0,65.0,0.25,Strength,13.7,2.6,5,Intermediate,26.2,6.0,0.7043478260869566,4.22608695652174,89.0,1,-0.2767875701070554,-0.6084229492259622,1.6535445791264574
58,Male,59.0,1.69,163.0,115.0,57.0,1.06,Yoga,9.0,3.7,7,Expert,20.6,3.0,0.5471698113207547,1.641509433962264,102.7,3,3.5853875378400923,-2.5281244711046633,-0.8513923879115652
43,Male,73.1,1.7,172.0,127.0,71.0,0.99,Yoga,26.0,3.7,4,Intermediate,25.2,3.0,0.5544554455445545,1.6633663366336635,120.4,1,0.1549542978725485,-1.3777836308546627,0.5642500500704586
34,Male,62.4,1.58,191.0,145.0,59.0,1.39,Cardio,8.0,3.8,7,Expert,25.0,7.0,0.6515151515151515,4.5606060606060606,395.6,0,3.569040208311724,1.1184914082356925,-0.5659365315079353
51,Female,65.1,1.54,169.0,133.0,65.0,1.01,Cardio,21.3,3.8,4,Advanced,27.3,7.0,0.6538461538461539,4.576923076923077,300.9,3,1.016587703519347,-1.6059839657649215,-0.24354861443424625
26,Female,55.3,1.64,190.0,157.0,79.0,0.89,Strength,34.2,3.2,3,Beginner,20.5,6.0,0.7027027027027027,4.216216216216217,207.5,2,-2.2506887443544352,1.0000834378057795,-1.4783434019402537
30,Female,81.2,1.67,195.0,166.0,81.0,0.49,Mixed,29.7,3.7,3,Beginner,29.1,8.0,0.7456140350877193,5.964912280701754,237.3,2,-2.5691843667633343,1.386497840704264,1.3268511675793637
22,Female,76.6,1.79,186.0,149.0,78.0,0.82,Cardio,25.4,3.1,5,Advanced,24.0,7.0,0.6574074074074074,4.601851851851852,289.1,2,-0.8309377324264123,1.007048315780177,0.864487600328545
58,Female,85.9,1.77,164.0,133.0,74.0,0.48,Cardio,26.0,2.5,3,Intermediate,27.4,7.0,0.6555555555555556,4.588888888888889,189.2,1,-1.7549706791094182,-2.551959006628871,1.8493262338100862
30,Female,72.8,1.7,197.0,153.0,72.0,1.02,Cardio,24.9,3.1,3,Beginner,25.2,7.0,0.648,4.5360000000000005,336.8,2,-1.0266465899799593,1.2329919821111315,0.4351628405112396
18,Male,79.3,1.8,198.0,152.0,66.0,1.01,Cardio,16.8,3.1,7,Expert,24.5,7.0,0.6515151515151515,4.5606060606060606,365.3,0,1.3442445184408358,2.2194745209156266,1.1438974027777065
42,Female,62.7,1.59,172.0,132.0,58.0,1.05,Cardio,15.8,3.4,6,Expert,24.9,7.0,0.6491228070175439,4.543859649122807,299.1,3,2.2518973749428666,-0.8670254809319741,-0.5187350610481475
21,Male,85.3,1.79,201.0,166.0,62.0,1.14,Mixed,16.6,4.6,4,Advanced,26.7,8.0,0.7482014388489209,5.985611510791367,582.1,0,1.5629646014046226,2.7246988496210376,1.750110735272153
53,Male,81.6,1.6,164.0,149.0,68.0,0.98,HIIT,18.2,3.8,7,Advanced,31.8,9.5,0.84375,8.015625,641.0,3,1.7690410988927359,-1.2176059850831258,1.5960746238020873
27,Male,58.6,1.8,204.0,161.0,82.0,0.25,Cardio,30.4,2.9,2,Beginner,18.0,7.0,0.6475409836065574,4.532786885245902,66.4,2,-3.695741197067578,1.5577718565568712,-1.0126426624602545
45,Male,73.7,1.68,172.0,127.0,72.0,0.72,Yoga,23.3,3.9,3,Beginner,26.2,3.0,0.55,1.65,87.6,1,-0.504469834841055,-1.5697325290936275,0.6513490547498412
23,Male,53.0,1.48,196.0,177.0,67.0,0.92,HIIT,21.4,3.6,6,Advanced,24.2,9.5,0.8527131782945736,8.10077519379845,395.0,0,0.6102064488955011,2.56517577557524,-1.71244250113997
44,Female,71.6,1.75,179.0,147.0,72.0,0.99,Strength,23.7,4.3,4,Intermediate,23.3,6.0,0.7009345794392523,4.205607476635514,298.1,3,0.3347269646291131,-0.3831193382202461,0.3834753628407794
29,Female,55.8,1.76,182.0,154.0,70.0,0.34,Mixed,30.7,3.2,2,Beginner,18.0,8.0,0.75,6.0,113.8,2,-2.532923444264717,0.28992864549330316,-1.3071725124922546
20,Female,70.3,1.63,200.0,150.0,58.0,0.98,Cardio,18.7,3.2,6,Advanced,26.3,7.0,0.647887323943662,4.535211267605634,312.4,0,1.371086837477095,2.114361378874463,0.17803459973739996
50,Male,63.4,1.64,176.0,142.0,63.0,0.61,Strength,22.6,3.1,5,Intermediate,23.5,6.0,0.6991150442477876,4.1946902654867255,162.2,1,0.15108978357917663,-1.0497936657319162,-0.4952995233220841
27,Female,57.2,1.66,193.0,174.0,71.0,0.99,HIIT,17.3,3.7,6,Advanced,20.7,9.5,0.8442622950819673,8.02049180327869,454.2,0,0.8484190688211131,2.1530778213130075,-1.2325432699125791
48,Female,53.5,1.49,166.0,151.0,68.0,0.68,HIIT,26.6,3.2,4,Intermediate,24.2,9.5,0.8469387755102041,8.045918367346939,292.7,1,-0.6232243501694466,-1.2463712598746939,-1.5847211640988648
32,Male,48.0,1.45,186.0,157.0,72.0,0.54,Mixed,25.2,4.2,3,Beginner,22.8,8.0,0.7456140350877193,5.964912280701754,154.6,2,-1.1247625911154384,0.6470043053083463,-2.291069451264742
24,Male,59.0,1.81,186.0,158.0,72.0,0.8,Mixed,20.9,4.1,3,Intermediate,18.0,8.0,0.7543859649122807,6.035087719298246,284.9,2,-0.33139691548002626,1.221179261611887,-0.8666738428097305
53,Female,62.2,1.6,166.0,133.0,72.0,0.88,Cardio,23.9,2.8,5,Advanced,24.4,7.0,0.648936170212766,4.542553191489362,248.6,1,-0.0016564754616619978,-1.9987045905799448,-0.5904480793179366
31,Male,91.6,1.87,195.0,138.0,69.0,0.78,Yoga,26.7,4.1,2,Beginner,26.3,3.0,0.5476190476190477,1.642857142857143,117.4,2,-0.9618129296780829,0.588047026699269,2.3801123268010587
31,Male,72.0,1.82,186.0,153.0,55.0,1.2,Mixed,12.1,4.9,7,Expert,21.8,8.0,0.7480916030534351,5.984732824427481,517.1,0,3.72966696540769,1.306860379368797,0.5034493662310923
20,Male,84.5,1.84,203.0,185.0,82.0,0.39,HIIT,25.4,2.9,2,Beginner,25.0,9.5,0.8512396694214877,8.086776859504132,266.5,2,-3.4110250684684695,2.8316971199212055,1.5736882345697905
20,Female,63.7,1.61,193.0,157.0,73.0,0.86,Strength,24.6,3.4,4,Intermediate,24.4,6.0,0.7,4.199999999999999,230.1,2,-0.7415934100973722,1.7028344159679596,-0.5519026840741497
39,Male,65.0,1.52,190.0,153.0,65.0,0.84,Strength,16.1,3.5,4,Intermediate,28.2,6.0,0.704,4.224,230.6,0,0.5407201697472866,0.6600420157385807,-0.24331187513792563
36,Male,58.2,1.57,190.0,155.0,73.0,0.68,Strength,23.5,3.4,3,Beginner,23.6,6.0,0.7008547008547008,4.205128205128204,166.4,2,-1.2623955463053491,0.5883083950866399,-1.1173305145554226
52,Male,72.8,1.64,166.0,140.0,65.0,1.09,Mixed,14.4,3.9,5,Intermediate,27.2,8.0,0.7425742574257426,5.9405940594059405,471.4,3,1.8531448352441902,-1.4065488336620424,0.6179724022649132
29,Male,47.8,1.45,184.0,144.0,68.0,0.98,Cardio,17.7,2.8,7,Advanced,22.7,7.0,0.6551724137931034,4.586206896551724,214.8,0,1.170142628619026,0.6159494564210838,-2.290453106969972
22,Male,84.9,1.63,195.0,177.0,70.0,1.15,HIIT,16.5,3.8,7,Advanced,31.9,9.5,0.856,8.132,794.0,0,1.4717550200853737,2.8012148360469,1.8185065073065432
27,Female,61.3,1.66,194.0,162.0,63.0,0.98,Mixed,19.9,4.8,5,Expert,22.3,8.0,0.7557251908396947,6.0458015267175576,363.2,0,1.546663091811282,1.8669690513997328,-0.7447420560137615
58,Female,51.1,1.55,167.0,141.0,61.0,1.35,Mixed,17.2,4.7,7,Expert,21.3,8.0,0.7547169811320755,6.037735849056604,416.5,3,3.471590094956148,-1.4772278311841847,-1.8056817780902767
50,Male,58.6,1.58,159.0,116.0,62.0,0.88,Yoga,16.7,3.6,5,Expert,23.6,3.0,0.5567010309278351,1.6701030927835052,86.1,3,1.783903811853418,-2.5372780487114364,-0.9231580163858768
30,Male,58.0,1.66,196.0,157.0,66.0,0.44,Strength,21.3,3.3,3,Intermediate,21.1,6.0,0.7,4.199999999999999,107.2,2,-1.005062943789295,1.267229255555159,-1.1285335023382552
52,Female,55.9,1.72,169.0,154.0,68.0,0.48,HIIT,20.7,2.5,5,Intermediate,19.0,9.5,0.8514851485148515,8.089108910891088,217.0,1,-0.6170863714465561,-1.1981307929597722,-1.2568828266330196
49,Female,68.1,1.59,165.0,138.0,75.0,0.25,Strength,28.6,2.6,2,Beginner,26.9,6.0,0.7,4.199999999999999,71.5,1,-2.8544502171489574,-2.073982030728974,0.010540361837224614
28,Male,52.6,1.71,179.0,142.0,74.0,1.0,Cardio,31.6,3.3,2,Beginner,18.0,7.0,0.6476190476190476,4.533333333333333,238.5,1,-1.578460744169901,-0.07172320279251682,-1.64836144103672
55,Male,60.6,1.69,166.0,134.0,75.0,0.59,Cardio,24.1,2.6,2,Beginner,21.1,7.0,0.6483516483516484,4.538461538461538,162.3,1,-1.872935289074518,-2.348498523770593,-0.796236612074466
41,Female,52.9,1.68,180.0,149.0,57.0,0.77,Mixed,23.9,4.0,4,Advanced,18.6,8.0,0.7479674796747967,5.983739837398374,243.7,0,0.8308042820059844,-0.11976869007778917,-1.6523076454757004
52,Male,64.1,1.61,165.0,131.0,69.0,0.89,Cardio,16.0,3.0,4,Advanced,24.6,7.0,0.6458333333333334,4.520833333333334,257.9,3,0.6251888823398813,-1.9614112527890286,-0.3890471489580238
36,Male,43.1,1.55,189.0,171.0,70.0,0.89,HIIT,24.7,3.6,2,Beginner,18.0,9.5,0.8487394957983193,8.063025210084033,309.3,2,-1.114884231685483,1.0613270259693701,-2.8700142080839997
23,Female,89.6,1.85,205.0,168.0,55.0,1.18,Mixed,12.9,4.9,7,Expert,26.2,8.0,0.7533333333333333,6.026666666666666,637.2,0,3.300483249610445,3.1347448300680134,2.170738601483951
57,Female,80.9,1.74,161.0,147.0,66.0,0.89,HIIT,31.2,3.1,4,Intermediate,26.6,9.5,0.8526315789473684,8.1,583.2,1,-0.48420905801420794,-2.0083299443146116,1.3334145330111122
59,Female,57.1,1.78,157.0,132.0,74.0,0.46,Strength,22.4,2.9,3,Beginner,18.0,6.0,0.6987951807228916,4.19277108433735,110.1,1,-1.393972244786799,-3.0110359942544007,-1.0491840201802785
52,Female,69.2,1.67,177.0,145.0,85.0,0.25,Cardio,31.2,2.1,3,Beginner,24.8,7.0,0.6521739130434783,4.565217391304348,79.0,1,-3.726877414703181,-1.5185197312535001,0.07145545926061346
21,Male,72.1,1.66,198.0,154.0,73.0,0.57,Cardio,23.2,2.9,2,Beginner,26.1,7.0,0.648,4.5360000000000005,186.4,2,-2.1010581780555815,1.6216881684099391,0.3488312119744524
50,Male,83.0,1.73,173.0,149.0,76.0,0.57,Mixed,24.9,3.6,3,Beginner,27.8,8.0,0.7525773195876289,6.020618556701031,284.8,1,-1.4486962736799498,-1.1163931283958413,1.5734390311798556
30,Male,40.6,1.5,187.0,149.0,62.0,1.53,Strength,12.5,4.1,7,Expert,18.1,6.0,0.696,4.176,259.4,0,3.461355037738865,1.1774839707612086,-3.115574794281631
53,Male,44.3,1.57,173.0,132.0,57.0,0.73,Cardio,15.8,2.8,4,Advanced,18.0,7.0,0.646551724137931,4.525862068965518,146.4,1,1.008739245871025,-1.6215963894266454,-2.6332569687623995
36,Female,76.8,1.6,178.0,142.0,74.0,0.62,Cardio,21.3,2.5,2,Beginner,30.0,7.0,0.6538461538461539,4.576923076923077,217.9,2,-1.9259531996717496,-0.46370206973176437,0.9657252709013421
29,Female,55.3,1.63,192.0,174.0,74.0,0.7,HIIT,24.8,3.2,2,Beginner,20.7,9.5,0.847457627118644,8.050847457627118,311.6,2,-2.016247378549788,1.57633372626023,-1.5063969196170341
28,Male,55.5,1.59,193.0,150.0,70.0,0.86,Cardio,16.6,3.0,3,Intermediate,21.9,7.0,0.6504065040650406,4.5528455284552845,217.3,0,-0.3341945222381808,1.1023369080514451,-1.4235989444575703
23,Male,77.9,1.71,196.0,163.0,62.0,1.16,Mixed,12.5,4.8,7,Expert,26.5,8.0,0.753731343283582,6.029850746268656,544.9,0,2.9610474844328634,2.473062092547774,1.018872428472306
29,Male,55.1,1.69,188.0,172.0,79.0,0.52,HIIT,21.5,3.4,3,Beginner,19.3,9.5,0.8532110091743119,8.105504587155963,232.2,2,-1.9019432931484526,1.3364990101213514,-1.4373452945421128
44,Female,75.9,1.82,185.0,167.0,66.0,0.75,HIIT,25.0,3.5,3,Intermediate,22.9,9.5,0.8487394957983193,8.063025210084033,459.0,2,-0.6962732749918482,0.4546435398222324,0.7958894530271713
58,Female,99.5,1.9,166.0,140.0,62.0,1.06,Mixed,19.1,4.4,7,Expert,27.6,8.0,0.75,6.0,632.8,3,2.5877167938117283,-1.5744890973876824,3.2257627478010598
42,Female,44.2,1.55,174.0,146.0,61.0,0.89,Mixed,23.2,3.9,4,Advanced,18.3,8.0,0.7522123893805309,6.017699115044247,236.7,0,0.8524004301686033,-0.5689367164643017,-2.707853816898436
59,Male,63.2,1.69,152.0,123.0,55.0,1.21,Strength,12.5,4.1,5,Expert,22.0,6.0,0.7010309278350515,4.2061855670103085,321.7,3,3.312775473970311,-2.8682221951664,-0.41413972105134167
20,Male,56.0,1.69,205.0,175.0,84.0,0.74,Mixed,28.6,4.3,3,Beginner,19.5,8.0,0.7520661157024794,6.016528925619835,249.3,2,-2.0474280739185717,2.6861639277560263,-1.380226906275883
20,Male,58.9,1.68,195.0,154.0,56.0,0.63,Strength,16.0,3.0,4,Advanced,20.9,6.0,0.7050359712230215,4.230215827338129,157.0,0,0.49960505547556405,1.8438316392634475,-1.0295543995968688
37,Female,71.0,1.57,183.0,133.0,72.0,0.72,Yoga,32.3,4.0,2,Beginner,28.7,3.0,0.5495495495495496,1.648648648648649,84.3,1,-1.56722843213776,-0.5936331487089211,0.3513700507339755
45,Male,74.7,1.59,175.0,129.0,71.0,0.81,Yoga,21.2,3.8,4,Intermediate,29.6,3.0,0.5576923076923077,1.6730769230769231,101.2,3,0.22552196197999397,-1.2298793241162989,0.8399995156770894
40,Female,72.7,1.7,181.0,143.0,72.0,0.62,Cardio,31.7,3.2,3,Beginner,25.0,7.0,0.6513761467889908,4.559633027522936,205.5,1,-1.8722027100555771,-0.5396216630349263,0.42669962166896014
20,Male,65.7,1.59,192.0,135.0,66.0,0.55,Yoga,22.1,3.4,6,Advanced,26.1,3.0,0.5476190476190477,1.642857142857143,59.4,0,0.2797179531514667,1.0376537717390515,-0.23572951729038918
59,Male,74.8,1.7,159.0,146.0,68.0,0.81,HIIT,19.7,4.0,2,Beginner,26.0,9.5,0.8571428571428571,8.142857142857142,493.4,1,-0.12978226186067143,-2.189192224940879,0.7786523221315578
41,Female,58.4,1.66,179.0,160.0,56.0,1.09,HIIT,18.6,4.2,6,Advanced,21.3,9.5,0.8455284552845529,8.032520325203253,511.3,0,2.35383569781087,0.46970811622106157,-1.0234199441146723
57,Female,71.6,1.69,163.0,127.0,61.0,1.01,Cardio,23.2,3.4,4,Advanced,25.0,7.0,0.6470588235294118,4.529411764705882,327.5,3,1.025050910583687,-2.4096020954133235,0.41280731156323
23,Male,47.3,1.58,201.0,138.0,61.0,1.11,Yoga,8.0,4.1,6,Expert,18.8,3.0,0.55,1.65,86.6,0,2.8616193203104148,1.7517714315226431,-2.326170535124683
37,Female,58.0,1.7,184.0,130.0,64.0,0.67,Yoga,18.7,3.7,7,Advanced,20.2,3.0,0.55,1.65,64.1,3,1.4381491410198337,-0.2580687924600309,-1.0254455226627641
28,Female,59.9,1.59,194.0,176.0,73.0,0.85,HIIT,26.2,3.2,5,Intermediate,23.7,9.5,0.8512396694214877,8.086776859504132,411.7,2,-0.8131379783226832,1.9864983581989497,-0.9631136057613788
49,Female,56.8,1.7,168.0,135.0,58.0,0.95,Strength,16.6,3.4,7,Advanced,19.8,6.0,0.7,4.199999999999999,226.6,3,2.341885986573506,-1.333995449460554,-1.1219395382902284
44,Female,62.2,1.81,185.0,145.0,72.0,0.43,Cardio,28.0,2.2,2,Beginner,18.9,7.0,0.6460176991150443,4.522123893805309,120.9,1,-2.717060157207234,-0.6298424282393653,-0.6048280897558048
38,Female,61.6,1.71,181.0,140.0,65.0,1.13,Cardio,19.4,3.6,5,Advanced,21.2,7.0,0.646551724137931,4.525862068965518,315.0,3,1.3555532707409612,-0.09571629420104903,-0.6487874598622254
30,Male,83.8,1.71,192.0,159.0,60.0,1.22,Mixed,26.8,4.3,7,Advanced,28.6,8.0,0.75,6.0,613.4,0,1.9478553162908465,1.6345643529319502,1.6345899518312013
39,Male,93.8,1.76,182.0,154.0,71.0,0.75,Mixed,15.1,3.8,3,Intermediate,30.2,8.0,0.7477477477477478,5.981981981981982,420.8,2,-0.03985156494015162,0.2929974839250613,2.642230079482908
